header,class,mechanism,group
MEG_7067|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETB,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETB
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETB,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETB
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETB,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETB
MEG_707|Drugs|betalactams|Class_B_betalactamases|AFM,betalactams,Class B betalactamases,AFM
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETB,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETB
MEG_7071|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETB,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETB
MEG_7072|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7074|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7076|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_708|Drugs|betalactams|Class_B_betalactamases|AIM,betalactams,Class B betalactamases,AIM
MEG_7080|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7081|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7083|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETD,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETD
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETD,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETD
MEG_7086|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETD,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETD
MEG_7087|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETE,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETE
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETE,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETE
MEG_7089|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETE,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETE
MEG_709|Metals|Arsenic_resistance|Arsenite_oxidase|AIOA,Arsenic resistance,Arsenite oxidase,AIOA
MEG_7090|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETE,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETE
MEG_7091|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETE,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETE
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETG,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETG
MEG_7093|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETG,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETG
MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETG,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETG
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETG,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETG
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETG,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETG
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETG,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETG
MEG_7098|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETH,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETH
MEG_7099|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETH,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETH
MEG_71|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_710|Metals|Arsenic_resistance|Arsenite_oxidase|AIOA,Arsenic resistance,Arsenite oxidase,AIOA
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETH,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETH
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETH,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETH
MEG_7102|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETH,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETH
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETJ,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETJ
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETJ,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETJ
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETK,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETK
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETK,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETK
MEG_7107|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETK,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETK
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_711|Metals|Arsenic_resistance|Arsenite_oxidase|AIOB,Arsenic resistance,Arsenite oxidase,AIOB
MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7114|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETL,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETL
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_712|Metals|Arsenic_resistance|Arsenite_oxidase|AIOE,Arsenic resistance,Arsenite oxidase,AIOE
MEG_7120|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7122|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7125|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7127|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_713|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOR,Arsenic resistance,Arsenite oxidase regulator,AIOR
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7133|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7138|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_714|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOS,Arsenic resistance,Arsenite oxidase regulator,AIOS
MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7148|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_715|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOX,Arsenic resistance,Arsenite oxidase regulator,AIOX
MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7151|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_716|Drugs|betalactams|Class_B_betalactamases|ALG,betalactams,Class B betalactamases,ALG
MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
