header,type,class,mechanism,group
MEG_6972|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET33
MEG_6973|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET33
MEG_6974|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET33
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET33
MEG_6976|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET34,Drugs,Tetracyclines,Tetracycline inactivation enzymes,TET34
MEG_6977|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET35,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET35
MEG_6978|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET35,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET35
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET36
MEG_6980|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET37,Drugs,Tetracyclines,Tetracycline inactivation enzymes,TET37
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38
MEG_6985|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38
MEG_6986|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38
MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET39
MEG_6988|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET39
MEG_6989|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET39
MEG_6990|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET39
MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_6995|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET42,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET42
MEG_6996|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET43,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET43
MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET44
MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET44
MEG_6999|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET45,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET45
MEG_7000|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET47,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET47
MEG_7001|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET48,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET48
MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET49
MEG_7003|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET50,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET50
MEG_7004|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET51,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET51
MEG_7005|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET52,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET52
MEG_7006|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET53,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET53
MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET54,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET54
MEG_7008|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET55,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET55
MEG_7009|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET56,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET56
MEG_7010|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET57,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET57
MEG_7011|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET58,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET58
MEG_7012|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET59,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET59
MEG_7013|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET59,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET59
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7020|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7021|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7022|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7023|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7029|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7031|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7033|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7034|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA
MEG_7035|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA46,Drugs,Tetracyclines,Tetracycline resistance ABC efflux pumps,TETA46
MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,Drugs,Tetracyclines,Tetracycline resistance ABC efflux pumps,TETA60
MEG_7037|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7038|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7040|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7049|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB
MEG_7053|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB46,Drugs,Tetracyclines,Tetracycline resistance ABC efflux pumps,TETB46
MEG_7054|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60,Drugs,Tetracyclines,Tetracycline resistance ABC efflux pumps,TETB60
MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETBP
MEG_7056|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7057|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7058|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7059|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7061|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7062|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7063|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7064|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7065|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7066|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7067|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETD
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETD
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETD
MEG_7071|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE
MEG_7072|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE
MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE
MEG_7074|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE
MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE
MEG_7076|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETG
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETG
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETG
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETG
MEG_7080|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETG
MEG_7081|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETG
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETH
MEG_7083|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETH
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETH
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETH
MEG_7086|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETH
MEG_7087|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETJ
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETJ
MEG_7089|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETK
MEG_7090|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETK
MEG_7091|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETK
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7093|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7098|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7099|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7102|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7107|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
