header,type,class,mechanism,group
MEG_7013|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET49,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET49
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET50,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET50
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET51,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET51
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET52,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET52
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET53,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET53
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET54,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET54
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET55,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET55
MEG_7020|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET56,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET56
MEG_7021|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET57,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET57
MEG_7022|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET59,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET59
MEG_7023|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET59,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET59
MEG_7024|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7025|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7026|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7027|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7028|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7029|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7030|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7031|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7032|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7033|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7034|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7035|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7036|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7037|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7038|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7039|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7040|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7041|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7042|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7043|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA
MEG_7044|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA42,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA42
MEG_7045|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|TETA46,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,TETA46
MEG_7046|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETA58,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETA58
MEG_7047|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|TETA60,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,TETA60
MEG_7048|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETAB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETAB
MEG_7049|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7050|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7051|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7052|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7053|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7054|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7055|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7056|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7057|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7058|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7059|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7060|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7061|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7062|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7063|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7064|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETB,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETB
MEG_7065|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|TETB46,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,TETB46
MEG_7066|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|TETB60,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,TETB60
MEG_7067|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETBP,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETBP
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7071|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7072|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7074|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7076|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETC
MEG_7080|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETD,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETD
MEG_7081|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETD,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETD
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETD,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TETD
MEG_7083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETE,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETE
MEG_7084|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETE,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETE
MEG_7085|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETE,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETE
MEG_7086|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETE,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETE
MEG_7087|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETE,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETE
MEG_7088|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETG,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETG
MEG_7089|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETG,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETG
MEG_7090|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETG,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETG
MEG_7091|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETG,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETG
MEG_7092|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETG,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETG
MEG_7093|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETG,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETG
MEG_7094|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETH,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETH
MEG_7095|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETH,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETH
MEG_7096|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETH,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETH
MEG_7097|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETH,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETH
MEG_7098|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETH,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETH
MEG_7099|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETJ,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETJ
MEG_7100|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETJ,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETJ
MEG_7101|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETK,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETK
MEG_7102|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETK,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETK
MEG_7103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETK,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETK
MEG_7104|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7105|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7106|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7107|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7108|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7109|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7110|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7111|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7112|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7113|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7114|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TETL,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TETL
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7120|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
MEG_7122|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM
